-243.378081811901 -268.414955232031 -69.7337205018564 -472.038606646309 -271.410266925173 -200.997362518488 -199.60760629898 -404.091809929679 -358.262356713487 -404.154788963707 -200.845951842057 -199.299090242466 -408.404468105637 -473.179768136574 -200.353196766155 -270.949825040148 -266.125349553436 -401.196355461952 -268.100041454767 -407.667818344478 -67.0941781774518 -544.638126296573 -470.698102031379 -67.03522111777 -471.98665390756 -68.5238642970366 -65.9485159694579 -536.85887082584 -536.778628249481 -535.302839937108
-245.997574780102 -270.342914039814 -68.0960824122979 -477.570224470888 -272.301415204828 -203.306170243244 -203.194978872647 -408.730709084458 -363.629387394613 -407.004234516692 -204.211843962564 -201.687743207503 -413.80299147906 -479.050621230942 -203.231809510458 -275.094751724582 -269.19052551474 -405.829393305394 -270.606695830807 -411.330617865202 -67.2081213409948 -549.343829434501 -476.393069621867 -69.3468786440315 -474.920992789737 -70.3026389792329 -67.5941142774495 -542.528456354853 -541.565456895778 -541.275810982674
-246.222056105179 -270.195930268883 -67.7049571647774 -477.053002079418 -272.919885191124 -203.970156102332 -203.635409634505 -410.341957073806 -365.735972261274 -407.936804242153 -203.671666407244 -202.636078794932 -415.13776762739 -478.969577898184 -205.224360502262 -276.152944779196 -269.875370172076 -405.941063971803 -268.032504630118 -410.749808820282 -67.6014876107097 -548.781120212411 -476.861795556151 -69.0255045335181 -475.478125414184 -70.7972976068576 -70.5439546060778 -544.131980861132 -540.682041814079 -541.750958903028
-247.086033873194 -273.26720778766 -68.4312123507994 -478.040911616804 -275.11334843183 -202.58229754635 -203.483072230913 -411.205905713111 -365.546654682973 -409.543684226606 -204.356692299004 -202.638862816831 -414.794021578135 -480.703216974054 -204.011756729344 -276.758105363063 -270.811042822504 -407.565987792904 -268.876097291338 -411.491364399726 -67.0501466323278 -548.942831543206 -478.474275401836 -68.4758213153069 -476.538079875579 -69.1631652758844 -67.5994587466804 -546.547924486108 -542.222037335751 -544.817310257378
-248.678882880617 -275.342907815424 -68.903819999852 -484.986106451786 -277.06627775527 -207.142724129186 -205.327495268922 -414.16436838254 -368.376646223886 -411.565629947978 -208.173554833488 -205.031658404936 -418.668603658384 -484.943705821087 -204.910821072069 -280.416765269472 -272.715534661403 -411.490254674642 -273.124834141479 -415.650168409501 -68.9527994133298 -554.910422729232 -482.695285112282 -70.1277988163496 -481.31280983813 -69.5487030914389 -70.6348428934895 -549.435951349096 -547.013688264344 -548.925685663314
-244.015730337164 -268.927692277105 -67.7913510291894 -474.443693427572 -269.638551446688 -203.119041104999 -202.507573443379 -407.215171803856 -362.502304877824 -406.345103969188 -204.481067436303 -201.575329221576 -411.709441542665 -475.911322508078 -199.526970937775 -275.518285501699 -268.226977635915 -403.155062782653 -267.944978507994 -408.677864963384 -68.5419188190482 -546.113284740034 -475.613800054819 -69.0897526541792 -471.684477101701 -69.4645479055901 -69.0653304503869 -538.957748165767 -539.06505211822 -538.070276817487
-245.548492542671 -269.461148439157 -68.0789164666832 -475.95230454462 -270.57773218086 -200.288072327721 -201.099221341186 -407.766636511152 -363.666535285167 -405.391759499734 -205.343470834089 -200.645415215648 -411.1850426272 -475.749670386168 -201.449996336338 -275.094813917927 -268.844120586155 -403.425674363788 -269.984662749512 -407.969000355444 -68.6054318005801 -544.532076418099 -473.56532077338 -69.4863219527261 -471.572864119596 -69.8216531581526 -67.521606569369 -537.548641465271 -537.410854682041 -536.343272004085
-244.118053390472 -269.458632969118 -67.6007588451116 -472.34566947559 -271.07968759449 -202.175297836114 -198.267332380245 -405.590276457487 -360.998191425525 -403.87275315912 -203.0863092179 -199.941880246297 -409.907256470671 -472.595266052854 -200.084769139373 -273.658940656937 -268.036161743914 -400.78340884095 -270.244749886888 -407.192673005428 -68.7311705275174 -541.251235102307 -471.993732109561 -68.1062127932471 -469.39777557009 -68.8464519820484 -67.1626136935099 -536.641191710335 -536.100228289568 -535.463504807204
-243.448952465392 -267.568060647701 -67.6214028702963 -472.96130626234 -268.371343653103 -200.885537644416 -196.957480250131 -403.056065247713 -359.624728277369 -401.761816853217 -202.340850218241 -199.316909133805 -406.881576440723 -472.205742252951 -199.178397857461 -271.276081234729 -266.549748245655 -399.277782989041 -266.846252703997 -403.668823410358 -67.0814835984741 -539.144712619419 -470.745634193361 -67.8811225487006 -468.12982460364 -67.9818095115929 -66.1877764226316 -534.993474258121 -534.195009981913 -532.384275621304
-234.155264135055 -257.535204366693 -64.4976347023396 -453.275011466607 -256.716410485304 -193.430431745144 -190.492422805543 -388.182272041849 -347.398076424274 -386.61050772843 -195.735804149124 -192.602062166557 -390.403066370225 -454.613638952154 -191.707645982239 -262.208919530522 -256.664658170238 -385.335588037451 -259.691884973885 -388.723522448502 -64.5606364712871 -518.908949743308 -453.484856364939 -65.0576041883195 -452.332404433901 -64.6538402851261 -63.7530257478031 -516.532442644092 -514.475710266615 -514.051895729378
-227.481680666337 -250.666752767625 -61.6219262906762 -441.309663394719 -252.740647982513 -189.103845507144 -184.870529669798 -377.828629920402 -338.862759086054 -378.310239617798 -188.952752785849 -187.714759999159 -382.342110316481 -443.748477334477 -188.063050409312 -257.690406776536 -250.486549402254 -376.225175131045 -252.100096837342 -379.628105938015 -66.7523213683487 -507.549140691922 -441.703367420681 -62.0211907855962 -440.673947783802 -64.8849461414204 -65.1683215988133 -502.475301062716 -500.930942811011 -501.063378968033
-223.658631806172 -245.428066582943 -61.7371219865262 -433.512431989197 -248.66401123025 -185.301906051534 -181.105033610059 -371.22115643197 -329.914671761853 -371.358885733347 -187.265522287299 -183.880911433839 -373.619972959096 -434.767169852781 -184.820818523484 -250.096294526145 -245.828337149376 -368.132747599696 -246.78100392847 -372.952873931564 -63.0239642279721 -499.272239022169 -433.171587850059 -61.1836125393179 -432.605891615754 -63.1812916801601 -64.120179443926 -494.66734372833 -491.646356325745 -490.951860059296
-219.904392320486 -243.101701858891 -59.5009562147169 -427.455767906782 -245.069857234744 -182.845878353214 -180.287858002139 -365.630191835158 -327.664320241877 -366.384598961367 -183.946308336623 -181.78011955015 -369.808491862595 -428.2987200108 -181.972648794524 -248.597763533059 -242.20578771034 -363.531639463485 -242.504606716026 -370.504854981765 -60.0177188735149 -494.78735339362 -427.571426911939 -61.8540996207147 -425.950641095713 -61.4942556213818 -61.1344031753184 -487.909894863587 -486.3169903956 -484.845190386831
-224.59395049952 -245.359621832093 -62.2708479670845 -436.140357098299 -246.043969155075 -183.54557072406 -183.220827062971 -370.589261482942 -331.180579093679 -370.365776415309 -186.920278118135 -184.261856641109 -375.484530433819 -435.468607362633 -184.119286049425 -250.831197176321 -244.446335150422 -368.870423928183 -245.502404081663 -375.130919591533 -60.5551349424656 -500.124087851979 -433.579744483269 -62.3984494475886 -429.932123170878 -62.143550663646 -60.9992688204889 -495.125302812119 -492.465420742394 -490.356315635398
-222.73362198745 -244.915697920056 -62.6306760873963 -433.621147968533 -245.17837311288 -181.642875940425 -182.742117297109 -371.37851963878 -330.92111881801 -368.219520325154 -185.413313679386 -182.677504524021 -373.420140593001 -432.654017443403 -183.016550780616 -249.378425326392 -244.675499251607 -367.391523207714 -243.358209851114 -373.835626897852 -62.4956540636028 -495.838305492426 -431.336184796551 -63.012157851764 -430.192194744832 -61.5829473980043 -61.2515638574638 -491.636104187446 -489.920633162563 -488.203880382543
-224.880859219834 -247.980936745513 -62.860902015319 -437.263481026498 -248.965893829609 -182.479618026694 -184.786978565836 -373.62488425859 -332.973809230636 -371.786246141471 -185.434626275246 -184.256686695719 -375.898224829138 -435.098225809398 -184.595819418535 -251.627610823548 -247.740907543837 -370.083902840636 -245.624762738367 -376.721781623123 -64.3285787821236 -500.784874343101 -436.026742548089 -62.8161082612529 -433.871965007123 -63.097724894732 -62.5678712046075 -494.501101657491 -497.013163185307 -491.649048070635
-218.927295284663 -240.643112364821 -60.8872523668761 -424.321212100404 -242.107193632249 -177.192275805707 -180.182633946786 -364.149434331026 -324.523989421218 -362.089607379316 -180.998184975098 -180.021701424723 -365.169532632769 -424.054849254905 -180.9397367472 -246.034943220082 -239.012878497566 -360.903446111286 -240.101567182018 -367.449578198463 -61.988016582248 -488.793959024306 -425.658413263749 -59.8020853628342 -423.307437285177 -60.7585289035756 -60.6484865206274 -481.134107065365 -481.881870691163 -479.908292680541
-219.308481137506 -240.918894002412 -60.97651125154 -426.811862443491 -243.815956886112 -179.242301614836 -180.153080987958 -365.600324801232 -325.027393944945 -364.776351893058 -182.561118435037 -180.009219876385 -366.794642608244 -426.765238860213 -181.36445762448 -248.163299898896 -238.080914096744 -363.109480280698 -240.587831358845 -368.661594585103 -60.4809346373146 -487.343236373553 -427.267352067058 -61.6300812091191 -424.111547788438 -62.2678504561878 -61.3154876285537 -483.744316285949 -482.023344884156 -482.653886922806
-219.858734672309 -244.082741822761 -62.7337266713678 -428.351352322492 -244.98736092551 -182.544370943249 -183.408252353155 -366.460246780704 -326.73549804089 -367.148102567028 -184.352547893401 -181.732544426104 -369.568630089255 -428.824231179969 -182.024095083012 -249.098961974623 -240.875197029842 -363.168111959672 -243.286488574267 -370.138681938909 -64.1430286463285 -493.144907498599 -429.732256046759 -62.122095710711 -427.578109925671 -60.9460290890641 -60.4279260451341 -487.364125597474 -484.66898966856 -484.317722823373
-219.180237413229 -242.109525102277 -63.5943481532729 -429.639243926334 -243.51653527947 -181.185306266488 -182.955434716102 -366.150949316287 -326.028276310778 -364.862461658063 -183.995939305714 -180.585165955287 -370.989253726148 -428.727101266519 -180.885815320281 -247.792977151409 -241.16014087008 -362.19278771285 -242.111890472363 -367.932401200913 -62.4684156165632 -490.580537355173 -428.842831855736 -60.835252504981 -425.056419092019 -60.9655809496559 -61.5515652374651 -486.084069426987 -484.522684589471 -482.966674668041
-215.490755173142 -240.073809172416 -61.6250904674203 -418.063399698581 -239.811004122492 -179.054237857898 -178.344171580248 -357.452936580872 -319.567053210147 -357.468156194116 -180.607989766621 -177.333798617887 -361.569620942181 -418.173702902843 -176.50972970286 -241.107225843239 -236.965127616674 -356.24362311671 -237.034461277123 -359.590385273068 -60.0168427518566 -480.979033199514 -420.382073900157 -58.713689549023 -415.801095486021 -60.4530168869656 -59.843351696487 -471.971343661384 -472.818525819634 -472.997701104382
-215.317578132081 -237.519394176805 -61.5327612850673 -420.479286524605 -238.015307414543 -178.356810253512 -178.432047998257 -358.145091835687 -319.082344420108 -358.066723446694 -179.809366776832 -177.292336007213 -361.81083450137 -418.914823455902 -176.243947457043 -241.176915545867 -236.586881596937 -355.891552408115 -237.588064694693 -359.66838863629 -60.144675236493 -482.695038710223 -419.283363879796 -59.0461242362015 -415.732160595463 -60.0917801088108 -59.972835127615 -475.561164455203 -475.197817794633 -473.115857399534
-222.718995188592 -242.697432563053 -63.2109997550405 -432.058805155017 -247.090265909498 -184.207476237494 -183.031926574916 -370.211388726382 -330.019198548042 -367.477198305771 -186.317978563233 -181.651046114822 -373.051786284858 -430.704624985465 -181.119294039998 -248.842234030549 -242.536490217145 -367.584765893437 -244.084211860636 -372.386432003312 -62.8457666235612 -497.696119771341 -429.947544756406 -62.005019072633 -428.01289631596 -60.3361584307921 -62.5792089144339 -489.618044671673 -488.219229819089 -487.940807303885
-220.157049572311 -239.367067158451 -62.3805535460131 -427.34023494797 -244.077712289244 -182.242916022859 -181.74969637721 -364.768228174548 -325.169995393404 -363.269374102663 -184.479787111477 -180.743182526445 -369.687669357599 -428.823671446098 -181.121902999146 -245.162521228759 -241.153519074799 -362.272121721499 -242.999807620964 -367.542499724551 -59.6244568914921 -491.114478892246 -426.007632305419 -59.9709680076189 -424.554382882489 -61.0816883112217 -60.3518828066437 -484.614915591541 -484.333018689506 -483.467504099431
-214.406908241053 -232.73370589832 -60.9841198795982 -416.248556348204 -238.797236162513 -176.199574906399 -178.042971096591 -356.477003873174 -317.506697978816 -355.44081627578 -180.306362766523 -176.242620566265 -360.05075882741 -418.391570701189 -175.546491196264 -238.645111752736 -235.245764864506 -354.0740660769 -235.830790214375 -357.822808268481 -59.1217754903182 -478.542903072853 -414.70271961336 -58.5210479228925 -414.51775661613 -60.4153154201851 -60.3334138340117 -471.021560486374 -471.218700421601 -470.446850564046
-211.35106218344 -235.578525923396 -59.6034334428582 -414.064936234219 -237.438200714379 -175.467601601147 -175.415346924156 -353.433448925778 -314.851212407244 -352.883348344792 -178.633667242726 -175.393431891192 -357.597818455691 -414.426975621527 -174.178647662262 -237.430371043586 -233.514616435012 -351.371297317015 -235.128056671538 -353.758054697417 -59.1560996296219 -477.104733883861 -411.556497936828 -59.0477054965382 -411.216990041817 -58.3247559478019 -59.4674465557613 -467.13600459226 -465.845548259234 -465.880633134393
-211.832552812447 -234.809268390829 -58.8619148568583 -415.259038864726 -236.259877367003 -175.628791426206 -175.151094115267 -353.492255236019 -315.64667879986 -352.487918136123 -179.034789645286 -174.822340481902 -359.651803623449 -414.354607252508 -174.792513576016 -238.872064009541 -232.671687781688 -352.103952459142 -235.137334482922 -355.020208452076 -59.7689543004483 -475.859566555409 -414.221347693193 -59.5700263469504 -411.594738004076 -59.8474849182553 -60.4297501622897 -469.33098897439 -468.769571899698 -468.235872648734
-207.589417522778 -228.621985329175 -58.5835623633689 -404.693694159664 -229.791393264131 -171.602971595878 -170.203539087229 -345.965096855184 -308.912925035614 -343.432500287979 -174.662578115474 -172.601130982975 -350.408810040177 -403.633757801816 -171.904075988993 -233.163167517444 -226.5138224463 -344.203656819633 -230.420711554015 -344.771487400025 -59.547258734107 -463.555776137812 -404.708287422781 -56.2541830117516 -401.683193599253 -59.2270481397032 -57.9319841866944 -460.082935107495 -457.565020055186 -457.397901304294
-207.367817520807 -226.402226359991 -58.9408309643306 -403.922346113487 -229.658158716186 -170.291342645086 -170.327388177795 -345.593255514003 -306.691697204019 -343.433953821348 -172.273089011269 -172.432288653037 -349.170625388949 -402.975931307522 -171.283420499167 -232.915878759641 -227.102562019473 -344.120571600493 -229.526590341011 -345.842763660046 -58.6597368566578 -464.66480388124 -403.389362931439 -57.4665701929266 -401.457274755998 -58.2387793901477 -58.4772712166321 -457.973308809192 -456.204152494267 -455.408652701469
-212.080902456555 -231.313886630924 -59.7999404310789 -412.13110049427 -233.210306901571 -174.202140785816 -172.322510150086 -351.589838743339 -313.134385452645 -349.102467686042 -175.755994803142 -173.999046265296 -354.565337808998 -409.635671885466 -174.013841168086 -236.8710004724 -230.710059157919 -348.173268337322 -233.536285502696 -351.79490378436 -57.6011895701988 -471.342299980307 -412.097970332105 -56.9231337660947 -408.612274540965 -57.2635267218806 -59.6321582275932 -465.367124022268 -463.912801859094 -462.606196536002
-214.296903051311 -234.833635321474 -59.9090330745741 -413.541792920429 -238.008424752386 -175.633434806473 -174.403125733327 -355.151844867411 -317.319476918373 -354.138299344734 -178.311688685093 -176.073855254918 -361.570201683238 -417.591780833707 -177.144381983244 -241.417167395612 -233.452947494746 -353.041909067276 -234.966643192307 -357.013071223475 -60.0931527326677 -480.664292380283 -417.703938741697 -59.4843173315661 -416.013734618228 -60.164936447119 -58.1090585962682 -471.736860740739 -471.806835434544 -469.069936030458
-214.729163489314 -235.646068925485 -60.8000305864225 -419.535885988639 -237.70090151451 -178.845733179024 -176.933264303413 -357.983104502479 -320.079040943607 -356.61662794374 -179.151974293051 -177.508731936206 -363.864656217813 -418.462788568385 -177.136570433522 -243.35921078514 -235.42791812517 -354.762469479946 -236.395331894539 -359.013865763576 -60.4099996209425 -482.684746692792 -419.023040109448 -59.3770076726958 -420.464759852015 -60.1992945055083 -61.8019207581253 -475.446170037523 -473.423225523946 -472.53277241288
-212.980525525184 -234.581351646721 -61.0885580513561 -414.659836413478 -236.67123968393 -176.259660983204 -173.416408041526 -354.00653267948 -316.13519140035 -351.723935972389 -177.062451476377 -175.858272432307 -358.657471307773 -414.408526942688 -175.280325949437 -240.899681295002 -231.918226881198 -351.431871277422 -233.483710101379 -355.800307006141 -59.4142525789787 -475.838827952504 -414.118511167192 -59.5499517162206 -414.625192684344 -59.2401349241428 -61.0106570921141 -468.995754263543 -470.651841810121 -467.168372252732
