-780.122100817677 -709.681326769244 -566.345453249526 -502.289172174267 -498.829026517443 -283.631230413786 -714.102651428267 -71.5691728470397 -715.454515282351 -431.651047349115 -212.040559690233 -285.765211195239 -780.453023123846 -426.9690216495 -430.076901700162 -215.00090621314 -498.087665455373 -502.320912266259 -575.302575356208 -569.536912129035 -71.9007897047693 -434.816985267827 -258.615096453572 -283.597223340084 -788.899366278786 -72.4070780528306 -70.4289357409953 -426.27734372742 -569.543817237795 -212.631823245672 -501.968768095364 -286.456292335898 -72.1908744583918 -710.573646041659 -566.768942492692 -289.401887828215 -215.642855398906 -382.86714894055 -213.516476410248 -779.187322012695
-765.212517762637 -695.691742977081 -556.888186162057 -490.369061322416 -489.742850125287 -277.950994478625 -701.790997766756 -69.9458632059294 -702.377627388983 -422.593532214019 -207.722197128466 -279.572637996954 -764.763715849821 -419.875516951298 -421.323592522441 -209.883725754494 -488.615169956296 -491.126116029831 -563.579573384785 -555.821782961733 -68.6718798610882 -427.543867070948 -253.495341639961 -278.126619991378 -774.318022934989 -71.0542964498065 -70.2225025492299 -418.767777026233 -558.178201318944 -209.28216206293 -493.002920694068 -281.614376864646 -71.4506725466506 -698.958773122888 -556.202246220911 -283.15456689527 -210.999620357957 -374.676784859171 -209.417170584576 -765.432513086958
-754.851188475954 -686.916865175525 -550.492429470785 -484.145151290727 -484.142091300235 -275.377951906378 -691.886765391946 -68.8198831741688 -693.088153087133 -416.407356494197 -204.64100043874 -277.957202073251 -754.349964198202 -413.138151784215 -415.66095114043 -208.84119621288 -479.66844314235 -484.020846171155 -556.695439936663 -549.303102837076 -68.5648061564674 -420.728275914529 -249.192825016784 -274.200387279513 -763.002765964498 -69.4429658878283 -70.5478494101682 -412.220553332435 -552.404034281114 -205.763245903797 -485.167645737281 -277.98475292133 -71.6770209656301 -688.645645578779 -548.195787063509 -278.045464275481 -209.699471349294 -371.080254277389 -205.89154635525 -754.716952955066
-744.133070500928 -674.6943421369 -541.042505733713 -477.160639851403 -476.832038145876 -271.263171332838 -679.872671987264 -69.6876264412691 -680.290444036452 -409.976087003935 -201.970835272456 -272.314637789082 -741.663160634487 -406.994787296213 -408.561738357513 -206.703668742702 -473.453942532022 -477.192192783825 -548.816599556032 -540.041188192081 -66.9003797285058 -414.179525039443 -245.368247606428 -268.991013207461 -751.573055206061 -67.1777459562608 -68.6716313914388 -406.344639219338 -541.786324116546 -203.438896303065 -476.50747001106 -272.009765585595 -69.8519323097769 -676.620509592929 -539.795091067814 -274.662267183712 -204.395962055058 -365.505076647319 -202.198678405039 -742.278918363969
-751.827943830681 -683.539328260773 -547.526320158998 -483.013503852632 -483.911842460964 -274.505307322846 -687.967843988507 -69.2811912257269 -687.759204668109 -414.98413378478 -205.562712134084 -274.900326083098 -750.996866456208 -413.442905602462 -413.708499173264 -207.006852097156 -481.341977205853 -481.116702989291 -554.428361624754 -544.851279450407 -68.6674448473564 -416.437795865212 -249.451245223808 -273.925974608478 -761.432738078631 -69.4462616251829 -68.4030413492095 -410.659027084809 -548.363531255331 -206.286535265808 -483.265448675318 -272.503250397573 -69.8476892315108 -684.734964351209 -546.501852942312 -276.026446456206 -204.935269428192 -367.938469472665 -203.580583616748 -750.219553443407
-755.989178197998 -687.603163778255 -551.066166030036 -486.11985328474 -485.633657770398 -275.961904927681 -692.312336414397 -70.4458521336543 -692.865101055363 -418.013712260901 -205.558530176631 -277.352569955611 -754.6138214343 -413.726404338249 -415.777103449161 -209.052551908849 -483.093061038653 -483.460550124352 -554.92392077079 -547.711468386037 -70.1061639342627 -417.224000890476 -250.73793271907 -276.242559362968 -765.60729526509 -70.0087713642487 -68.8861238720276 -411.509029634656 -550.927468046383 -206.589708271548 -486.724757737448 -274.076062668735 -71.0308314660219 -686.811564679439 -550.685342319667 -280.675253102943 -206.700730857171 -369.286398677307 -205.895061964784 -751.681445227483
-750.275344325951 -682.459286265155 -546.620049110613 -482.993826347208 -481.889491509085 -274.522764311042 -687.358521288179 -69.171907567299 -690.236651381857 -413.998507856148 -203.542100152362 -274.403597767568 -749.753408478835 -413.113310351357 -412.634478469602 -207.291151758922 -480.692691184038 -481.202354193435 -554.826631493357 -545.419354731591 -70.2400109179137 -415.219914340728 -248.392505294362 -271.812060818276 -760.610114055617 -71.2120349126393 -69.8423300339208 -410.499219936296 -547.401968147616 -203.907246287687 -481.83481826014 -271.99012365152 -71.8673609903692 -683.827021059468 -546.698298632352 -278.466871126236 -206.226657011392 -368.571809778781 -204.696486678702 -750.466262094183
-734.080653606787 -669.342725840574 -537.751331919285 -473.842486145593 -470.956468359849 -267.759423450097 -673.024632285002 -69.1527066648925 -674.940648597945 -406.280778321868 -199.70444514701 -269.939706829573 -733.89435661393 -404.172981057916 -405.043674050795 -202.937397355082 -471.288290225844 -473.107955933726 -544.705541025983 -534.327241149829 -69.6624646886092 -409.295358583531 -244.568477692013 -268.804843766697 -744.919258003366 -68.9760625391708 -68.3681058405259 -402.532937789338 -538.884642313315 -201.433018876489 -474.38591843084 -267.007709618873 -70.1243054729567 -669.932133742739 -535.954975922375 -274.228454970965 -201.271713376968 -361.711355227843 -200.318311107772 -731.583242063287
-725.944998424437 -660.567763441353 -530.906925849151 -468.11203895236 -464.398332089642 -264.470425992071 -664.764450578105 -67.4559804200371 -667.559676046836 -400.445549669163 -197.018203535046 -266.098266820161 -724.867161146648 -399.463214689008 -399.70525200442 -199.936996188249 -466.973244553726 -465.114130940662 -537.909075496449 -528.359928507112 -68.2807209202014 -403.735085169508 -240.415708776148 -263.359280698241 -736.994019214379 -67.4928095562543 -68.1320337202335 -397.547960275671 -530.969692440494 -198.187379161868 -467.57670850378 -264.470422939511 -67.8958048658113 -660.81243338155 -529.145975606529 -268.835137216915 -197.692599561983 -357.489855568562 -197.859960908021 -724.961898184422
-719.518685431639 -654.066292197023 -524.393654454236 -463.114637221876 -461.461511330564 -262.51961890718 -658.49480172228 -66.4521386267414 -661.272998107985 -397.306239248501 -195.479547832647 -265.338818090746 -717.616533577438 -397.007912177237 -397.240691851258 -199.295828529717 -460.948876005445 -463.122234927917 -532.647404471329 -523.112632802561 -64.9901477193345 -400.218909225598 -239.067261840888 -262.522738842844 -726.944076647377 -67.5265174236535 -67.3797063043513 -394.454290919281 -524.696557791051 -195.794118232694 -462.759601767944 -261.561101005048 -66.2489676848574 -656.361430965463 -525.297386791611 -265.242353838191 -195.675737769259 -354.289444722584 -196.984150700213 -716.843487588657
-705.178365744582 -640.275756091231 -514.756961923236 -455.035232406286 -453.583724963117 -257.224386708023 -645.783611510515 -67.7574204378283 -650.455979166267 -391.213765662667 -191.605203922104 -256.611336659253 -704.781803534171 -388.427360448054 -389.800199093296 -194.425383290384 -452.740850484511 -454.639343884714 -520.378655594519 -512.79767371382 -65.0944765387279 -390.010468703481 -233.60002111309 -258.999889534516 -715.648246950363 -65.8353955053051 -64.6080332743152 -387.14622830031 -516.156255191924 -191.359580162975 -455.391092527502 -255.945190884556 -64.2795637108233 -644.078085893138 -515.850539691053 -262.143541988745 -194.738717419479 -347.003332234481 -192.840079109122 -704.996963263089
-689.708229751393 -626.853786760255 -503.502226862134 -444.889255374378 -443.709031146071 -251.611859245998 -633.040599868361 -63.8933983150927 -633.719030282843 -383.038045919192 -188.98244519251 -252.542023458171 -690.72615841597 -378.918246029556 -381.027577747435 -189.583683807399 -443.982842755402 -444.669188899894 -509.568256760962 -504.415320367291 -64.1882093975541 -383.486543209212 -229.195790203481 -252.166559478211 -701.793421722684 -64.3181589738591 -63.4619390003481 -378.063813647752 -505.264727434712 -187.047682112312 -446.50297978672 -251.746543465958 -63.7535831748368 -630.144614502536 -504.552245683251 -255.437636175388 -189.723786427201 -340.506611182501 -189.820988931661 -689.790776231362
-708.242807492157 -643.830964857087 -515.894293702359 -455.460186244286 -454.544594086635 -258.025519363741 -650.861572181105 -64.7809863921548 -649.577172918336 -392.934749149056 -193.619128194862 -259.621789109058 -708.100843778903 -388.547095111742 -390.736480140193 -196.331764459204 -455.592148820706 -455.913883623618 -523.156945467231 -517.315891040138 -65.8914117905308 -394.593687022751 -235.259220889905 -258.084151744894 -716.015929624645 -66.7127814703599 -63.2513864962934 -387.166447690327 -518.093405583712 -192.90358404666 -455.601720894643 -260.044352946851 -65.5521761249765 -646.266147842147 -516.384045232896 -262.44122621992 -194.52773438743 -349.821971681237 -194.636059256687 -705.942229067705
-706.732805002467 -641.222429828414 -513.950085010484 -453.820513464449 -453.221237007356 -257.416923976003 -650.422426081594 -64.6215816367597 -648.32524819385 -390.207211262726 -193.312994943944 -259.572581966838 -705.091843904529 -387.987916264186 -388.448883173717 -197.530473368084 -452.847609740596 -454.639450271068 -520.473754774982 -513.474911826103 -63.8670916455341 -393.355376731275 -234.973741335111 -257.527531393309 -715.153034209224 -66.6488357062478 -62.7142907409514 -385.929909187944 -516.327919664466 -191.724317925106 -454.944846037871 -257.035446813655 -66.1734139623959 -645.134328312308 -514.687265394229 -262.340085053465 -194.17391908026 -346.723845170704 -193.752348244398 -705.395587319624
-697.656894031135 -632.373521794876 -507.296747501517 -446.392899869302 -446.418696296879 -252.124895674954 -640.01490262297 -63.5907413322745 -640.044753861415 -388.575574366183 -189.917753324556 -255.534961023484 -695.43509408353 -382.714104970919 -383.593182122691 -193.82842618112 -447.164262987986 -448.218613386111 -513.159402778663 -506.250447727796 -63.2813328295977 -390.050637558363 -230.506013507299 -255.121029874405 -706.006426705568 -66.2119214724952 -65.2799840334106 -381.911294724363 -509.125289293759 -189.677825318537 -448.085547826789 -252.512831857071 -63.9960858091639 -635.84599572448 -507.655980999276 -259.397650210947 -190.656418248778 -342.199124544825 -188.881019034458 -696.510763955503
-675.680913382812 -613.141506391774 -493.633014803613 -435.084069401426 -434.584281992484 -244.62464404699 -620.587713210961 -62.302313976239 -621.612388272182 -376.476639676155 -186.304315739959 -248.461576115853 -674.797917171431 -372.903231332486 -372.517083849872 -189.409978797148 -433.084466899873 -437.912365903465 -499.029633338353 -490.539187050031 -61.6788703836294 -377.700589783558 -223.53440066355 -246.433307329467 -685.889591059241 -62.4507729068573 -63.2076147819532 -369.296762932422 -492.852867806685 -184.21185166379 -434.771578002287 -244.575814376041 -64.6264819478653 -615.121709859694 -492.082426411275 -250.817567644659 -183.994792227715 -333.659926791987 -184.815756709809 -675.132342037286
-671.357763185612 -610.155188884235 -489.897811274731 -432.696787655479 -431.301137188231 -243.486340515053 -615.674311435644 -62.0380508990553 -617.281200880819 -372.262640355184 -184.094777669625 -246.225501687222 -671.622196293988 -366.582559994869 -370.123038806606 -188.460325780072 -431.033092021134 -431.53865551164 -497.80361465983 -487.116662610362 -61.5466345318802 -376.301646165821 -222.267596942137 -245.116762019616 -680.584862826242 -63.059366644433 -63.0729353779533 -368.222352963539 -490.531100618843 -183.997915007471 -432.325292796172 -243.603702556514 -63.754341410912 -613.316160794133 -489.353184558767 -250.048323015645 -182.742552260666 -332.092954711521 -183.052231328165 -669.679149701557
-663.876576978476 -602.362526603008 -484.402277096211 -429.106440723302 -427.261827221716 -242.036435202254 -609.007040430655 -60.8043675665787 -609.688115851004 -368.652833842388 -180.81254218117 -244.429076623371 -663.099830545604 -367.417424205836 -366.129061400085 -183.439690311069 -426.029292224508 -427.153160549157 -490.260834018484 -482.40893653456 -62.6382748253653 -372.407322938109 -219.882427806405 -243.503069077744 -674.560044208041 -62.0498152570312 -61.5579121163443 -363.872213133297 -485.047064937007 -182.700568139487 -429.039648895175 -240.631605496597 -61.7736905749553 -605.124604101069 -484.656022636225 -248.418871128577 -181.177907049159 -327.066889589905 -181.520792291421 -664.098900985509
-668.717028132396 -604.709025014854 -487.428381293149 -430.864336087778 -429.500371275906 -244.160408139557 -612.542973083428 -62.6275669258082 -613.122269205957 -370.910812774478 -183.006805653751 -246.858777717651 -667.651161889911 -369.556840548137 -369.455127588076 -184.3609160171 -427.962396323419 -432.003254423907 -495.976584820452 -485.504168243902 -60.8785294895878 -375.891716377902 -222.325121120203 -246.320337135048 -677.501412209239 -62.6284515611917 -62.4918254063491 -367.322869325347 -487.195208856393 -182.834765845929 -432.499165804115 -243.872334763488 -61.6699297819904 -609.953297806679 -486.927034690888 -247.633483272686 -183.889950363278 -327.46194519086 -182.518429198858 -667.570307969535
-673.463648041807 -608.423823443277 -491.394316059212 -433.100376169788 -432.105003659937 -244.759032921072 -618.165642685544 -65.2098674941867 -616.329806496678 -370.77672807063 -183.846813475467 -246.187624045799 -672.400419171654 -371.635854423975 -370.540677796467 -185.478704466996 -429.943483663354 -434.994634081768 -496.403494858824 -488.285426865135 -61.4265380566452 -375.679216479504 -223.006139794619 -245.920359313825 -683.356414889605 -62.8353793729182 -61.5462391050203 -366.027998296999 -490.633612543315 -183.400082329745 -434.124673637865 -246.194143583548 -61.2896804699277 -613.737397943863 -489.630006359092 -248.916598371588 -183.097630173593 -330.384300040335 -184.673383617317 -670.499840088003
-687.487665141049 -622.753314488818 -502.408827088177 -441.826093989071 -440.690401609693 -249.977029359658 -631.167924064648 -65.9000902221779 -632.294389783469 -381.398089478776 -188.230646831775 -253.511241840155 -687.298747525977 -379.24125438261 -378.862361006339 -189.933613386829 -441.296369384967 -443.738596007694 -508.897980687538 -499.34536949409 -62.4869922574581 -382.399767067534 -226.79077332537 -250.402757248113 -697.553089416878 -66.3615585574972 -62.1484908194398 -373.998327127729 -502.259496826679 -188.739732911148 -442.584053950185 -250.178204265056 -62.9386323020018 -627.595422921236 -501.676036444705 -254.711973778656 -187.065789437732 -337.582809305031 -187.503108394646 -685.909730871736
-684.661102902189 -621.952984532411 -497.663057099611 -440.231467902221 -440.015157616551 -247.658724986871 -628.061621377071 -64.1972572685351 -630.238188097619 -379.718586137139 -187.010427110114 -250.371719265497 -683.764289472191 -374.863855378759 -377.593716260201 -187.857278789283 -439.841425197585 -439.244107974431 -506.512977243989 -496.515519004289 -62.4662191179763 -382.963664972661 -226.702911748402 -249.294011715211 -695.046256211091 -63.9444452059445 -63.2728384227121 -374.018157079908 -501.61784768427 -187.443552994746 -439.692566261222 -249.641514496417 -62.3662906266841 -624.803480259998 -499.214459754173 -255.271317412913 -187.570257265484 -334.659490550688 -186.575129538581 -683.562808632168
-681.437654348062 -619.455640247582 -496.784273920187 -437.873123573755 -440.033459878387 -247.958291702071 -623.632785380004 -63.013597178135 -626.016203087992 -378.99228043496 -186.548162316695 -248.886047758753 -680.184373974455 -373.353497965322 -375.122867578748 -186.487016113676 -436.738922781568 -437.83818590688 -501.127686127942 -494.908802359971 -62.8909503208497 -379.418806845899 -226.285847383301 -249.353285024204 -692.301105714082 -61.0978017838111 -62.0552752938163 -370.92789469934 -497.00028924664 -186.299654687097 -439.51351921401 -248.961830882732 -62.0419972850205 -620.019590365471 -496.568830273128 -253.943062056775 -187.428046225931 -334.365701726577 -186.322477390281 -679.868914160682
-682.423259458048 -619.617145494967 -496.940962501588 -437.961595636018 -440.965626008683 -247.259368593818 -626.097103946955 -62.8309284253654 -625.923490760989 -377.729006819339 -186.531394455453 -250.085549135452 -681.725003677486 -374.926702320018 -375.189336159456 -188.342163072472 -437.051732474877 -438.179899036028 -503.298215837777 -496.546034259941 -61.6478260998703 -379.748907406156 -226.138377435668 -248.535346767057 -691.348141349816 -60.7841176978723 -63.4463566979467 -373.04409893385 -499.354325677628 -185.783954669901 -440.098239071252 -249.195068761894 -64.560588167635 -621.510153438406 -495.989362786404 -252.849149499508 -186.348307100311 -335.159857173163 -186.341084059908 -680.36428022013
-684.094255317517 -622.164970443238 -498.732952763395 -438.259870880327 -441.24720144383 -247.186115581895 -627.938430807429 -64.1634497014928 -627.952068063781 -379.345241728424 -186.209496862202 -249.424460388887 -683.957786672652 -375.266626246034 -376.919461103846 -189.307799192989 -439.292448483132 -439.581353436893 -505.489665513954 -498.498894571959 -61.9096028780876 -380.120987948614 -226.71996117371 -248.532786876627 -693.446073719461 -61.9247067131984 -63.4160123934413 -375.25849383061 -498.76534019433 -187.072099421027 -439.781277318869 -247.523791053224 -63.6355643737242 -622.797433435701 -497.412016018412 -252.804444213598 -186.506474406862 -334.599214354008 -186.215854350629 -681.44699721983
-687.970509552625 -623.185080019302 -501.506776681223 -440.586353313019 -442.259567525607 -248.902136890163 -629.758835453569 -65.3946073833056 -631.099930066406 -381.099086465008 -187.131861503405 -252.715119880663 -685.781314433962 -377.253484184232 -379.310884842949 -188.372869295853 -438.919355976861 -442.537297007154 -508.288808578915 -499.690386599913 -63.3372890660614 -380.4873912957 -227.742388968843 -250.662461719266 -699.083008213609 -62.7481076737033 -63.8026486464401 -376.538625678777 -501.713545006325 -187.253706383428 -442.200949003523 -249.202382848904 -64.9594164092044 -625.090926789993 -499.328939429885 -253.10473570072 -188.986691169531 -337.159493530862 -188.260208700434 -683.604545549778
-684.491947885074 -618.238943349214 -497.618256209839 -438.949479730873 -438.723508004263 -245.299557240864 -624.966790651173 -63.9581072643652 -625.946204961328 -377.391815063728 -186.822828801655 -248.638501967993 -680.903351026975 -374.32449760361 -377.139353058919 -188.425882945299 -435.133770435144 -438.44373361062 -505.366712514615 -496.642222662619 -61.5201049000113 -379.151349145853 -227.077825242913 -248.712366657762 -692.425213561881 -62.2843529864199 -63.1044967962814 -374.352497955467 -499.157080508697 -184.767160039309 -439.836279906678 -249.202547602471 -63.5707458371965 -622.542646699745 -495.793630173082 -253.548946154762 -187.426944880667 -335.489586670941 -186.602605209838 -678.704994703277
-667.890144771218 -603.795085737051 -485.563089851494 -429.365825588338 -429.133757139653 -241.237299030197 -609.901657592577 -62.9838142628764 -613.603694501568 -369.704609343826 -182.467723691219 -245.111728576946 -665.038939281852 -365.172306809264 -367.788063432533 -184.35278689097 -427.47404594781 -428.452245513642 -492.504248475737 -485.8855042668 -60.0963263835748 -372.759360871131 -219.928983740536 -242.352970687139 -676.104855312583 -61.028394117598 -62.8320953333963 -363.14933281288 -490.69799349122 -180.031837358753 -429.319035841664 -242.678232833578 -60.8597814795682 -607.080761789987 -484.95368538473 -248.49305887639 -184.299107835034 -328.170561785044 -182.24280615966 -666.209629621851
-648.905282848471 -585.269636667913 -470.032807483814 -416.79872287385 -415.820478740617 -235.052345035577 -592.676526362276 -60.8511048377769 -598.185449244572 -357.269894509161 -176.721040770693 -238.891578864377 -646.532988491675 -355.603835485341 -356.646150143371 -179.048008985818 -414.439667281458 -415.351669784952 -477.153726470435 -471.740356593543 -59.3325610335702 -363.021348060389 -215.04030629136 -235.647204116114 -657.874954064561 -60.1876065393028 -59.9862894826997 -352.656664247591 -474.135123459018 -175.684324150811 -417.397728482286 -236.711603535034 -61.1982893402188 -589.973193578668 -470.635758169375 -240.538177637233 -176.723738211678 -317.957943379765 -177.055400013977 -645.846236092365
-636.240636152242 -578.503067082549 -463.707599438956 -409.193359018737 -411.089315370437 -230.673850028418 -581.259247212257 -57.7756872067125 -584.942062207021 -352.03009132681 -172.267609769539 -233.56891762193 -634.389031450416 -348.51735246979 -351.047842956488 -177.029303725531 -407.805018391505 -410.379495162645 -471.146210429451 -463.247528222934 -60.2750923063196 -355.648017151634 -211.227928740751 -232.298813250836 -645.830582439405 -58.912216989361 -59.4463222609204 -348.004490091759 -467.886593406701 -174.132878253765 -410.687512800315 -231.186740224985 -61.7979565732169 -579.710847222667 -463.23381652631 -236.760032778771 -172.418316864977 -313.850334148446 -174.03337276402 -636.486539923084
-637.517378294121 -579.380952388634 -462.840847717865 -408.113184034275 -411.687731041119 -231.269405683303 -582.930022998462 -58.4556934209284 -585.95912017873 -352.762507367605 -173.876714461444 -235.002956208231 -634.877771183462 -350.388925689944 -351.173274964443 -177.069101863399 -407.93827521791 -408.661251361148 -473.09880447914 -463.438611242517 -58.4548954157655 -357.695693499782 -210.412880951318 -233.114621497741 -646.387687991315 -58.0309474006302 -59.5072365676136 -346.586975318255 -465.539121809063 -172.58468703679 -410.7148334249 -232.245993890744 -60.7830005305921 -579.599123526026 -463.960005063874 -237.315190496351 -173.832379127894 -312.958429819817 -173.281399941804 -635.911304710536
-630.752032332813 -573.355459398963 -459.132319150187 -404.43229026959 -407.334462365589 -229.931599368542 -578.609294645113 -57.8908429502884 -579.269301986671 -349.975185444021 -173.507091949149 -232.849285763687 -628.646806447542 -347.071108850449 -347.953386528281 -174.612641808127 -404.589960150987 -405.178398656427 -466.756620408314 -459.513164493642 -59.4934748923934 -351.658584326001 -208.901814828331 -229.671534404717 -640.17851186568 -58.1284819575743 -57.4343630128576 -346.05920114763 -461.661609955427 -170.598576877142 -405.72424784216 -231.558323697698 -58.6409056853283 -575.271098394934 -458.429427618901 -232.767138953671 -171.753922812496 -309.796530589734 -171.151072228358 -628.199198820406
-637.201012458311 -577.543523307584 -464.039442628097 -408.521624036562 -409.912144877732 -230.981583343258 -583.316073656861 -59.8554493097102 -582.119506056118 -353.354856633958 -174.457300905414 -232.89570150181 -634.971248803188 -350.958254657344 -350.265079477444 -176.308880253396 -408.13627837211 -407.575691695915 -470.992398901914 -461.936663009036 -58.2078727794241 -354.235026301071 -210.906411288065 -231.546444916044 -644.900505090095 -58.0395978552536 -61.8773245220689 -346.234360541205 -463.465478661072 -173.36777938701 -410.323238332385 -234.067248963725 -59.439345029028 -579.969752616939 -462.961166812781 -236.075917627003 -173.403953148058 -310.166983402412 -174.32341387487 -632.656608470043
